movie_title,duration,num_critic_for_reviews,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,num_voted_users,gross,imdb_score,budget,movie_facebook_likes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western
Shrek Forever After ,-0.7474853543416117,0.5039629173793642,-0.24901458469430773,-0.2340080389722085,-0.3897091970091666,-0.2897505620113717,-0.3519066194815422,0.23734264300543817,2.6797588285829126,6.4,0.5375971988426013,-0.4294531758261365,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomorrowland ,0.8837482508277155,2.253963981568314,-0.039859553771066966,-0.3640642037997236,-0.29769484378542316,-0.08030136389964648,-0.32984027568317686,0.16869455094338892,0.6045835530528657,6.5,0.6498629475430545,1.3053742606808576,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Big Hero 6 ,-0.3506988017328565,1.7781572406137145,-0.24669799416193006,-0.44495913832243794,-0.2796484452112749,-0.10279974323645584,-0.43980246260182526,1.1683314275981667,2.452358211269696,7.9,0.5375971988426013,1.4929231727356678,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Wreck-It Ralph ,-0.3947861964671626,1.721705593381813,-0.2374316320324194,-0.43071798827382507,-0.2324158958567141,0.042368371055814105,-0.3612505019033381,1.1248487780728185,1.978853271588742,7.8,0.5375971988426013,1.4460359447219653,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Polar Express ,-0.43887359120146874,0.1975111181204698,-0.2592737713376945,0.4813008675791243,-0.2780888799023979,-0.26082407429261684,0.26236126673324073,0.11892054078386541,-0.7232680837423191,6.6,0.5375971988426013,0.03941910431088892,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Independence Day: Resurgence ,0.44287430348465406,0.9878341793670922,-0.0024631637483989196,-0.43624537527899443,-0.25892850610762325,-0.1172629870958333,-0.425549082636374,-0.2964882565797337,0.7319634805141778,5.5,0.5375971988426013,2.7119911010919338,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
How to Train Your Dragon ,-0.527048380670081,1.0039632214333498,-0.1748836876582224,0.676385114820397,-0.22751440488595778,0.0027283693671499866,0.4834998173824093,2.536234988371422,2.3793502811807925,8.2,0.5375971988426013,1.1178253486260474,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Terminator 3: Rise of the Machines ,-0.04208703859271348,0.9394470531683193,-0.23147468494916254,-0.45198217122312373,-0.3765642894057747,-0.3015354273782719,-0.5028340762268212,1.3423349497954247,1.4196314850377991,6.4,0.6947692470232358,-0.4294531758261365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Guardians of the Galaxy ,0.4869616982189602,3.947513398525362,-0.07030617219660201,0.41627278516536675,2.67929253581666,1.2031776096954783,1.1161915169599423,3.8404161482851484,4.036332393686129,8.1,0.5600503485826919,4.071720713489308,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Interstellar ,2.603156645465655,4.423320139479961,7.021439330420687,0.22118853792409418,2.0109074034407994,2.810204705181862,1.0660407356000212,5.471741431712728,1.9585067100867257,8.6,0.5375971988426013,15.93418940095605,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Inception ,1.677321356045226,3.858803667160945,7.021439330420687,1.3916940213717297,5.57562810944539,11.916691579604699,3.6858647635461397,9.051472596852363,3.4556456445788353,8.8,0.5151440491025105,7.775811726571809,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
The Hobbit: An Unexpected Journey ,3.1762927770116347,3.8829972302603317,-0.2592737713376945,-0.168979956558451,-0.22328129904757732,0.010227829146086442,-0.11308331961598034,3.542693582721211,3.604996436345789,7.9,0.6049566480628732,7.353826674448486,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Fast and the Furious ,-0.17434922279563192,0.18944659708734096,-0.14112765418643355,1.0015255268891845,2.67929253581666,1.7388533081909394,1.796605644273653,1.1227870149988157,1.336055880420899,6.7,-0.032712804555701476,0.2269680163656991,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Curious Case of Benjamin Button ,2.4708944612627364,1.600737777884881,6.690497825795306,0.22118853792409418,-0.2170430378120693,0.08843648112642376,0.10763290866384155,2.3633120686856186,1.0923745551403603,7.8,0.4702377496223293,0.648953068489022,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
X-Men: First Class ,0.9719230402963278,2.7136416804566554,0.04022829034827522,1.7168344334405174,2.456497491691373,0.1318262127045561,2.095187559401774,2.7557166285354264,1.3631570992621969,7.8,0.5151440491025105,2.102457136913801,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Hunger Games: Mockingjay - Part 2 ,1.1923600139678585,1.8184798457793585,-0.09115548698800101,1.7168344334405174,4.461652888818955,7.09561029314555,3.7001181435115913,0.41949377554979994,3.2995603525177923,6.6,0.5151440491025105,1.35226148869456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Sorcerer's Apprentice ,-0.04208703859271348,0.5765436066775234,-0.18448099129235845,0.2862166203378517,-0.3467097534929863,-0.20564947734758438,0.11053637495310015,0.14137453284703885,0.17117769050218742,6.1,0.4702377496223293,0.08630633232459146,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Poseidon ,-0.527048380670081,0.5442855225450082,-0.17686933668597468,5.163322801369667,0.005752006313217594,-0.027805145447091294,4.284559512391263,-0.1357701787564348,0.13555485174856513,5.6,0.5151440491025105,-0.4294531758261365,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Alice Through the Looking Glass ,0.13426254034451107,0.43944674911433373,-0.24835270168505696,2.1070029279230624,5.1300380211948164,5.4885831976591675,3.6695525620301233,-0.5403530626157049,0.36734828762143623,6.4,0.5600503485826919,0.9771636645849398,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Shrek the Third ,-0.7474853543416117,0.512027438412493,-0.2427266961064255,-0.299036121385966,-0.2627160218577531,-0.033161902432045906,-0.3478417666765802,0.7233485946296614,3.8584689317997616,6.1,0.5151440491025105,-0.4294531758261365,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Warcraft ,0.5751364876875725,0.8991244480026754,-0.2592737713376945,-0.299036121385966,-0.28031683034365074,-0.056731633165846194,-0.30560952974190964,0.058002402883510926,-0.06023917511732073,7.3,0.5151440491025105,3.74351011739339,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Terminator Genisys ,0.707398671890491,2.5039641335953067,-0.18315722527385692,1.0665536093029422,1.7881123593155126,0.6675019112000172,1.4558970728031986,0.5674633955232368,0.551816903989882,6.6,0.49269089936241994,3.415299521297472,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Chronicles of Narnia: The Voyage of the Dawn Treader ,0.13426254034451107,0.5200919594456218,-0.2096325456438874,-0.4595904568655334,-0.4215688883190826,-0.37224461957967275,-0.555888323876001,0.023774484069762947,0.7615702716107629,6.3,0.49269089936241994,0.08630633232459146,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pearl Harbor ,3.264467566480247,0.22170468121985618,-0.2592737713376945,-0.299036121385966,-0.22573204453295548,-0.03369757813054137,-0.31109972054341684,1.0027141764253888,2.1095187115198795,6.1,0.42533145014214796,-0.4294531758261365,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
Transformers ,1.5009717771080016,1.8749314930112602,-0.2592737713376945,-0.45107177806933113,-0.30638385050630934,-0.09262190496504208,-0.4730603491878783,2.7200567456574194,3.83059908244968,7.1,0.4702377496223293,-0.05435535171651617,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Alexander ,4.234390250634982,0.6813823801081977,-0.2592737713376945,0.2862166203378517,2.0109074034407994,-0.08726514798008747,0.702315595000171,0.23868179458405084,-0.24184189773158601,5.5,0.49269089936241994,-0.4294531758261365,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
Harry Potter and the Order of the Phoenix ,1.2364474087021646,1.3346085837916306,-0.16594826703333712,0.8714693620616696,2.0109074034407994,-0.03584028092452321,1.168717861647439,1.6724623317764837,3.447514324043694,7.5,0.4702377496223293,-0.4294531758261365,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Harry Potter and the Goblet of Fire ,2.074107908653981,1.0604148686652515,-0.20003524200975137,0.8714693620616696,2.0109074034407994,4.9529074991637065,2.223467979090836,1.8748797335080676,3.4187895468350993,7.6,0.4702377496223293,-0.4294531758261365,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Hancock ,-0.3506988017328565,1.2458988524272139,-0.08321289087699187,0.15616045551033667,1.5653173151902258,0.12057702303615142,0.5432056423487998,1.5962964283770744,2.5305034535107076,6.4,0.4702377496223293,-0.4294531758261365,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I Am Legend ,-0.2625240122642442,1.2862214575928577,-0.09115548698800101,0.15616045551033667,-0.2170430378120693,-0.10494244603043769,0.09406580254857864,2.837477798926663,2.937652030326678,7.2,0.4702377496223293,0.08630633232459146,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Charlie and the Chocolate Factory ,0.22243732981312334,0.9071889690358041,4.042965788792258,2.1070029279230624,3.124882624067234,-0.08887217507557386,2.457381781412742,1.4414056487597187,2.222853072456884,6.7,0.4702377496223293,-0.4294531758261365,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ratatouille ,0.046087750875898795,1.2458988524272139,-0.039859553771066966,-0.4290922862134811,-0.2170430378120693,0.1071851305737649,-0.34472713920264825,2.459711093955948,2.2225533223061498,8.0,0.4702377496223293,0.03941910431088892,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Batman Begins ,0.7955734613591032,2.536222217727822,7.021439330420687,1.0015255268891845,2.67929253581666,5.4885831976591675,2.5478643490452737,5.821240105340848,2.2069241822350145,8.3,0.4702377496223293,0.2738552443794017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar: Escape 2 Africa ,-0.9238349332788363,0.02815617642476498,-0.24769081867580622,-0.4290922862134811,-0.25023949938673706,-0.17029488124688397,-0.4228039872356204,0.2861222336758929,1.8438567726810176,6.7,0.4702377496223293,-0.4294531758261365,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night at the Museum: Battle of the Smithsonian ,-0.21843661752993807,0.17331755502108337,-0.19672582696349755,2.69225566964688,0.22854705043850448,0.1318262127045561,2.2565147044922154,0.18172807571345062,1.8046414846330527,5.9,0.4702377496223293,-0.33567871979873143,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
X-Men Origins: Wolverine ,0.3987869087503479,1.5039635254873354,-0.20930160413926202,0.806441279647912,3.124882624067234,0.6675019112000172,1.5182424125780059,1.7174564989252166,1.8424258515297047,6.7,0.4702377496223293,-0.4294531758261365,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
The Matrix Revolutions ,0.8396608560934093,0.6571888170088114,-0.2592737713376945,-0.47402669116138757,-0.379906215067654,-0.2790370480414625,-0.5401568156178362,1.7375039958248435,1.260859923118901,6.7,0.4702377496223293,-0.4294531758261365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Frozen ,-0.3506988017328565,1.9555767033425482,-0.23643880751854326,-0.4290922862134811,-0.32331627385983114,-0.14136839352812905,-0.4599155654419621,2.113460857325453,5.004184142397752,7.6,0.4702377496223293,2.290006048968611,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
The Matrix Reloaded ,1.2364474087021646,0.8991244480026754,-0.2592737713376945,-0.4789037973424194,-0.39572466320054933,-0.3877792148360411,-0.5680300919947188,2.114521571447127,3.297075381106277,7.2,0.4702377496223293,-0.4294531758261365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Thor: The Dark World ,0.09017514561020494,2.6007383859928526,-0.18315722527385692,1.196609774130457,4.016062800568382,6.024258896154628,2.5607979716065166,2.063156490105093,2.221472815924133,7.1,0.5600503485826919,2.524442189037124,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mad Max: Fury Road ,0.44287430348465406,4.641062207374438,-0.011067642868658824,1.2616378565442148,1.5653173151902258,0.10129269789031482,1.516711493989124,2.9808929776401647,1.4665781165714562,8.1,0.4702377496223293,8.52600737479105,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Angels & Demons ,1.5891465665766138,1.0846084317646378,0.40260923791306735,0.4813008675791243,-0.27385577406401745,-0.24636083043323942,0.298469829312384,0.6959556524374463,1.176625334874699,6.7,0.4702377496223293,-0.4294531758261365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Thor ,0.22243732981312334,2.842674016986716,-0.2592737713376945,1.196609774130457,4.016062800568382,6.024258896154628,2.5743122874256112,2.8735685969166,1.8586334472599555,7.0,0.4702377496223293,2.524442189037124,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolt ,-0.6152231701386933,0.49589839634623534,-0.23974822256479708,0.6113570324066394,-0.2707366434462634,-0.029412172542577678,0.4599553452913305,0.2910744427314555,0.900006152250902,6.9,0.4702377496223293,-0.4294531758261365,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G-Force ,-0.9679223280131424,-0.14926328630406863,-0.25530247328218997,-0.44664986846519567,-0.304601490153307,-0.306356508664731,-0.47918402354340556,-0.4628546371009434,0.9768358896036257,5.1,0.4702377496223293,-0.4294531758261365,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Wrath of the Titans ,-0.4829609859357749,1.1813826841621833,-0.10273843964988934,0.41627278516536675,-0.23999092735697383,-0.13494028514618353,0.25813804303977367,0.3312489900898349,0.46460892252250224,5.8,0.4702377496223293,0.46140415643421184,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dark Shadows ,0.13426254034451107,2.923319227318004,4.042965788792258,2.1070029279230624,3.347677668192521,8.166961690136473,3.671822544765362,0.6376163757454102,0.40836463915270527,6.2,0.2457062522214227,3.415299521297472,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Mission: Impossible - Rogue Nation ,0.9278356455620217,2.4313834442971474,-0.19705676846812292,0.15616045551033667,1.7881123593155126,-0.06048136305531442,0.5567199581678943,0.8573698239030934,2.0588543649635906,7.4,0.4702377496223293,1.774246540817883,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Wolfman ,0.3987869087503479,1.560415172719237,-0.12888281851529446,0.2862166203378517,-0.3306685103159656,-0.3170700226346403,0.09380185106773695,-0.08895290921107585,0.15390795592470793,5.8,0.4702377496223293,-0.4294531758261365,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
The Legend of Tarzan ,0.002000356141592655,0.6813823801081977,-0.16594826703333712,0.22118853792409418,1.7881123593155126,-0.34867488884587244,0.5216144112159494,-0.4010017448808642,1.043140929310219,6.6,0.6049566480628732,0.9302764365712373,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Bee Movie ,-0.835660143810224,0.24589824431924256,-0.24007916406942245,-0.3640642037997236,-0.25001670434261175,0.03861864116634588,-0.24907112254561947,0.020168056056073445,1.0795805435605381,6.2,0.4702377496223293,-0.4294531758261365,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kung Fu Panda 2 ,-0.8797475385445301,0.9717051373008346,-0.22948903592141026,0.22118853792409418,1.7881123593155126,-0.39581435031347306,0.5131679638290153,0.5294169058714646,1.6326557913557742,7.3,0.4702377496223293,0.5082913844479143,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Last Airbender ,-0.30661140699855033,0.9394470531683193,-0.2592737713376945,-0.4290922862134811,-0.2714050285786393,-0.21850569411147544,-0.44539823399566913,0.1066759221417983,1.150697261790019,4.2,0.4702377496223293,0.4145169284205093,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mission: Impossible III ,0.6192238824218786,1.1813826841621833,4.373907293417639,0.936497444475427,1.7881123593155126,0.12057702303615142,1.241779631544419,1.019844709490414,1.1767178597206345,6.9,0.4702377496223293,-0.4294531758261365,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
White House Down ,0.9278356455620217,1.4152537941229186,-0.0024631637483989196,0.6113570324066394,-0.3170780126243231,-0.2667165069760669,0.3647744412998168,0.40690442481818895,0.3137654786533347,6.4,0.4702377496223293,1.1178253486260474,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mars Needs Moms ,-0.9679223280131424,-0.25410205973474304,-0.25100023372206004,-0.43422950472416794,-0.31462726713894495,-0.17190190834237035,-0.4562202447101784,-0.5652931034015504,-0.4267263247375367,5.4,0.4702377496223293,-0.4294531758261365,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Flushed Away ,-1.1001845122160607,-0.22990849663535662,-0.24537422814342855,0.806441279647912,2.67929253581666,-0.08994352647256477,1.2599394934263273,-0.1178308511736337,0.19001055525963723,6.7,0.46574711967431115,-0.4294531758261365,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pan ,0.046087750875898795,0.7458985483732282,-0.10836444522852082,0.806441279647912,-0.31774639775669894,-0.1927932605836933,0.5331226957806472,-0.4170185281181323,-0.2322351330262773,5.8,0.4702377496223293,0.6958402965027245,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mr. Peabody & Sherman ,-0.7915727490759178,0.26202728638550016,-0.2427266961064255,-0.299036121385966,-0.2170430378120693,-0.1269051496687516,-0.2895084894105665,-0.36435407197704883,0.8635296740862576,6.9,0.4477845998822386,0.08630633232459146,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Troy ,3.793516303291921,0.4555757911805913,-0.17686933668597468,0.22118853792409418,0.6741371386890783,0.04826080373926418,0.35104896429604887,1.8483751393927539,1.1745137412299862,7.2,0.5825034983227826,-0.4294531758261365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar 3: Europe's Most Wanted ,-0.7474853543416117,0.38299510188243213,-0.24769081867580622,-0.438781470493131,-0.26828589796088526,-0.17029488124688397,-0.46720062631319276,0.10841284151603846,2.364729780753844,6.9,0.4477845998822386,0.36762970040680676,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Die Another Day ,1.0160104350306338,0.8104147166382586,-0.22849621140753412,-0.4441137732510591,-0.2691770781373864,-0.004235414713291008,-0.462238338473369,0.4445332582845522,1.5606579897837132,6.1,0.4343127100381842,-0.4294531758261365,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Ghostbusters ,0.2665247245474295,2.4233189232640187,-0.2010280665236275,-0.4432033800972665,-0.357403915611,-0.23136191087536653,-0.48551885908360615,-0.21945389349320427,0.9579301702986027,5.5,0.4432939699342205,2.4775549610234213,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Armageddon ,1.8977583297167566,0.02815617642476498,-0.2592737713376945,0.35124470275160924,2.2337024475660865,-0.11619163569884237,0.7778585088170629,1.455400445702547,2.1529470653864244,6.6,0.42533145014214796,0.08630633232459146,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Men in Black II ,-0.9679223280131424,0.35880153878304577,-0.19705676846812292,0.15616045551033667,0.22854705043850448,0.03861864116634588,0.18629044995466543,1.1094220170657312,1.9932570551477078,6.1,0.42533145014214796,-0.33567871979873143,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
Beowulf ,0.22243732981312334,0.995898700400221,-0.2592737713376945,0.676385114820397,2.2337024475660865,0.11254188755871951,1.067888395965913,0.2623953846667114,0.44344320905397233,6.3,0.4702377496223293,-0.2887914917850289,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kung Fu Panda 3 ,-0.6593105648729994,0.37493058084930336,-0.2576190638145676,1.0665536093029422,2.0109074034407994,0.11414891465420589,1.309245630047555,-0.255485026313797,1.3218994644641175,7.2,0.4477845998822386,0.6958402965027245,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mission: Impossible - Ghost Protocol ,1.0160104350306338,2.165254250203897,-0.039859553771066966,0.15616045551033667,1.7881123593155126,-0.03423325382903683,0.552919056843774,1.738538192093475,2.264491257379465,7.4,0.4477845998822386,1.2115998046534524,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Rise of the Guardians ,-0.5711357754043871,0.7458985483732282,-0.24206481309717473,0.806441279647912,-0.3696576430378908,-0.31760569833313573,0.4936355542467302,0.137184712066429,0.7474985352863049,7.3,0.4477845998822386,0.7427275245164271,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fun with Dick and Jane ,-0.8797475385445301,-0.22990849663535662,-0.2516621167313108,-0.4318884937572727,-0.31730080766844837,-0.2790370480414625,-0.49079788870043994,0.052559613546674384,0.8467382684817617,6.1,0.2457062522214227,-0.33567871979873143,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Last Samurai ,1.941845724451063,0.21364016018672738,-0.13351599958004978,0.15616045551033667,-0.22684601975358193,-0.1654737999604248,0.03435997758218817,1.4207349823136086,0.8578738620316143,7.7,0.42533145014214796,-0.4294531758261365,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Exodus: Gods and Kings ,1.7654961455138383,1.2136407682946986,-0.2592737713376945,1.0015255268891845,-0.240882107533475,-0.0031640633163000855,0.8021948353506668,0.17118722912932136,0.19785188921280897,6.1,0.42533145014214796,1.9617954528726933,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Star Trek ,0.7514860666247971,2.858803059052974,4.373907293417639,1.196609774130457,2.2337024475660865,0.12164837443314234,1.4775938845283856,2.662121866224271,2.9565189530461393,8.0,0.4702377496223293,0.46140415643421184,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
